Obj_name,right_ascension,declination,max_prob
Obj_1683,267.167297353442,66.1123196326282,0.73
Obj_1935,66.4061054094618,-47.678809040448,0.73
Obj_568,62.2986660838357,-47.2468043403778,0.73
Obj_1315,65.6971629253974,-48.4315135836133,0.73
Obj_423,267.435954484708,67.2853859803963,0.73
Obj_1298,52.4569877658572,-28.849122582266,0.73
Obj_904,61.7968095576643,-49.9561534139755,0.72
Obj_2076,59.8964779913453,-47.5615386785054,0.72
Obj_1093,60.7603550842742,-46.3766154639321,0.72
Obj_457,273.364682378255,64.5925264280999,0.72
Obj_973,53.2559971512674,-27.9724324317862,0.72
Obj_727,268.949974411098,63.7542257064768,0.71
Obj_102,63.0692029703618,-45.5430006248869,0.71
Obj_2877,275.262188426038,65.1375493287713,0.71
Obj_3008,62.1313996306652,-46.2622283239851,0.71
Obj_575,268.319805899391,65.6775477428837,0.71
Obj_537,61.1766035573741,-46.0717438496415,0.71
Obj_1640,59.411306318633,-48.9870140233308,0.71
Obj_2655,54.4077493501014,-29.4694673241931,0.71
Obj_1114,66.0282030638832,-48.9818697622747,0.71
Obj_357,267.340374087421,67.180847041368,0.71
Obj_359,51.9428605239823,-26.9646100896915,0.71
Obj_512,56.3456408896271,-48.7197078601893,0.71
Obj_428,272.506099980195,66.0898821151557,0.71
Obj_3034,60.4629032101254,-50.8610557477771,0.7
Obj_32,265.906775501928,65.205133606384,0.7
Obj_728,268.673884403197,64.0633636725083,0.7
Obj_950,276.366867448698,66.2371035431286,0.7
Obj_2557,61.6814175085924,-48.7937618067297,0.7
Obj_813,52.1250289129554,-26.8053828361055,0.7
Obj_926,60.97351867658,-48.2297993577278,0.7
Obj_1166,264.957838826705,64.8357706986744,0.7
Obj_1188,66.2993936963622,-48.0634432594876,0.7
Obj_1059,265.759769980622,64.9188637642881,0.7
Obj_793,65.2114875466115,-46.8041700966223,0.7
Obj_1556,268.754061288516,67.2831578040676,0.7
Obj_1856,60.6190768941605,-46.7417677519916,0.7
Obj_1326,266.706484078913,65.5325846371573,0.7
Obj_3000,263.651154124716,65.8405136061706,0.7
Obj_57,62.6110997636677,-50.0904188070568,0.69
Obj_83,57.2621446235748,-48.0730622905432,0.69
Obj_1471,62.1279305322933,-47.7168909040795,0.69
Obj_1513,266.008876144122,67.818606764537,0.69
Obj_2090,57.6070979052245,-48.7410204271163,0.69
Obj_2849,65.2208193376898,-48.9283698809427,0.69
Obj_2827,61.1142325562848,-48.0146965867339,0.69
Obj_2857,266.680755038854,63.3330462803235,0.69
Obj_2598,55.7283536248509,-48.9680623336156,0.69
Obj_2640,51.5859637377132,-29.0512824427741,0.69
Obj_2581,265.315759021926,65.1531121911448,0.69
Obj_295,63.2188263588426,-47.459698588756,0.69
