Obj_name,right_ascension,declination,max_prob
Obj_2307,54.2052444257583,-26.7203675510068,0.97
Obj_2316,64.6667163304372,-47.8803755658213,0.97
Obj_1378,57.522155742953,-50.9579932812761,0.97
Obj_2891,264.019328817475,66.5564230618273,0.97
Obj_2906,65.1615494886734,-46.2163312183999,0.97
Obj_455,60.7494788546717,-47.0947100494121,0.97
Obj_458,271.930067624476,67.1701562481342,0.97
Obj_464,53.630095235537,-28.2565818030484,0.97
Obj_467,53.9172358281093,-29.1508027241774,0.97
Obj_484,55.3712655360711,-48.4938600517064,0.97
Obj_491,53.6966297988767,-27.5341633094922,0.97
Obj_2914,53.1742517757563,-28.0975722885351,0.97
Obj_2924,52.303910692007,-28.4873609403882,0.97
Obj_2932,66.9041553596255,-46.9137016297871,0.97
Obj_2341,272.638181629925,64.5916057246806,0.97
Obj_2864,63.0757360934614,-47.9957260238334,0.97
Obj_42,269.130744232666,63.8426970111677,0.97
Obj_1829,270.685820052558,63.5273486079799,0.97
Obj_1942,267.927348364542,64.7616799833224,0.97
Obj_1960,56.3991724238608,-50.4398219827807,0.97
Obj_2008,271.278748601816,65.2028481883724,0.97
Obj_148,52.655965263293,-28.9133341971211,0.97
Obj_159,57.2757663096875,-48.0610837867327,0.97
Obj_3131,52.2880736470163,-29.7584664507613,0.97
Obj_2646,64.0044034243855,-48.0691730788603,0.97
Obj_59,58.4469312574814,-48.3675364070839,0.97
Obj_65,51.1223313125764,-27.3970336738779,0.97
Obj_3197,271.138831137647,68.19822908352,0.97
Obj_3203,266.408764255032,65.2769048291762,0.97
Obj_1877,62.1854905154094,-50.0916496952479,0.97
Obj_1890,64.1045058572984,-45.5755420943438,0.97
Obj_125,54.0077357842933,-26.4624126252852,0.97
Obj_118,265.815190851804,66.4438288667479,0.96
Obj_110,61.1458350743497,-47.6298974344701,0.96
Obj_1893,59.9520245066818,-46.7480178980871,0.96
Obj_3215,63.1919103820542,-47.7208750588786,0.96
Obj_3207,61.4906260810198,-46.6526021418077,0.96
Obj_3204,63.6217272009689,-49.6131396836208,0.96
Obj_3196,269.354037898599,67.8763470493774,0.96
Obj_51,62.5753704637458,-47.7272810501269,0.96
Obj_161,53.445251280143,-28.938627226443,0.96
Obj_160,62.4955148822228,-47.1355128897699,0.96
Obj_139,55.4211285554173,-48.8360433899968,0.96
