Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_12047,57854,EGIPS J162000.3+373504,245.0016468,37.5846434,J162000.40+373504.7,0.96
Obj_3573,803247,EGIPS J055946.0-231342,89.9420768,-23.228363,J055946.10-231342.1,0.96
Obj_4418,21877,EGIPS J074901.2+552532,117.2550555,55.4257,J074901.21+552532.5,0.96
Obj_16074,71785,EGIPS J233438.2+231327,353.6594321,23.2244204,J233438.26+231327.9,0.96
Obj_2776,90695,EGIPS J034914.9+160505,57.3121363,16.084906,J034914.91+160505.7,0.96
Obj_2851,90699,EGIPS J040137.5+244920,60.4065263,24.8222537,J040137.57+244920.1,0.96
Obj_11435,91467,EGIPS J154105.8+055747,235.2744762,5.9631185,J154105.87+055747.2,0.96
Obj_16324,72686,EGIPS J235211.3+472344,358.0471246,47.3955707,J235211.31+472344.1,0.96
Obj_335,1592,EGIPS J002529.9+455517,6.3748152,45.9215208,J002529.96+455517.5,0.96
Obj_10376,1269741,EGIPS J142235.3+043251,215.6474351,4.5476895,J142235.38+043251.7,0.96
Obj_5521,153566,EGIPS J091311.6-144731,138.2984181,-14.7921553,J091311.62-144731.8,0.96
Obj_1267,5783,EGIPS J013312.4-245357,23.3019012,-24.899441,J013312.46-245358.0,0.96
Obj_377,172205,EGIPS J002924.1+001856,7.3504417,0.3158152,J002924.11+001856.9,0.96
Obj_6071,821158,EGIPS J095315.3-215756,148.3139419,-21.9655703,J095315.35-215756.1,0.96
Obj_7203,2158470,EGIPS J110619.4+395751,166.5809859,39.96436,J110619.44+395751.7,0.96
Obj_9660,47795,EGIPS J133409.9+344555,203.5415521,34.7653491,J133409.97+344555.3,0.96
Obj_7561,91114,EGIPS J112423.9+122456,171.0997755,12.4157825,J112423.95+122456.8,0.96
Obj_527,92836,EGIPS J003926.3+122730,9.8596873,12.4583432,J003926.32+122730.0,0.96
Obj_12382,1756202,EGIPS J164306.9+255638,250.7788009,25.9440486,J164306.91+255638.6,0.96
Obj_15611,       ,EGIPS J225624.8+302746,344.1036085,30.4629937,J225624.87+302746.8,0.96
Obj_4367,4144180,EGIPS J074452.0+133946,116.2169987,13.6629276,J074452.08+133946.5,0.96
Obj_606,2629,EGIPS J004412.9-123531,11.0538731,-12.592084,J004412.93-123531.5,0.96
Obj_7937,881901,EGIPS J114750.6-173104,176.9609444,-17.5179339,J114750.63-173104.6,0.96
Obj_14842,1031628,EGIPS J215255.2-063238,328.2304096,-6.5439553,J215255.30-063238.2,0.96
